,Track No.,fi_length_avg,length_slp,fi_area_avg,area_slp,fi_chiral_avg,chiral_slp,fi_tilt_avg,tilt_slp,Eruption
40,1396.0,7510104508.333333,27112.97456741323,829.5946718742497,0.004279544290824996,0.16666666666666666,2.524541977801454,-55.00876666666666,2.5863562434567804,1.0
41,1399.0,10332382320.0,84555.58589177275,1970.3499949852448,0.02120121249718791,0.3333333333333333,5.627042306159388,-42.98896666666667,3.941480898634982,1.0
42,1403.0,6180970242.857142,-8434.02782888248,548.7265728488674,-0.00044115009627151524,-0.14285714285714285,0.696290082982443,-39.66592857142857,-1.2758072323527558,1.0
43,1409.0,11552166938.421051,9094.077374370143,1802.303160965008,0.002395910462438467,0.10526315789473684,-1.066753111563525,-13.872186789473686,0.18400115397039335,1.0
44,1410.0,2654845700.0,5497.383304016047,286.05356208382614,-0.0005398751802944067,0.0,0.0,-15.528475666666667,8.717045273319115,1.0
45,1441.0,9662681766.666666,-38595.62303532039,793.9224576922188,-0.003048491172617295,0.0,-3.3522126139087636,11.384100000000002,4.881963541935468,1.0
46,1450.0,9220200972.5,10422.573928794856,1468.7326643302135,-0.006628911029622175,0.25,-11.204787436713211,8.400505,2.216427486758287,1.0
47,1480.0,6734494942.857142,2491.5241205183074,418.4979793140655,0.0007731552854478377,0.0,0.0,21.64540714285714,-0.6507295732579861,1.0
48,1492.0,6098978563.333333,73709.88621209696,680.9092240532168,0.010577093856186078,-0.3333333333333333,-6.606935365825403,36.16676666666667,7.1638551187585415,1.0
49,1512.0,6768655523.333333,99344.13391067514,1624.021514870098,0.037514422746240575,0.3333333333333333,-12.137920897070082,-12.22383,-9.923958676995722,1.0
50,1568.0,19462890375.0,91978.61797870291,2477.0815771857497,0.014801881285449896,0.375,2.8225444222607905,-37.33941250000001,1.9306077480011852,1.0
51,1614.0,6565362895.0,-24393.383584579067,939.7358865947316,-0.0008552827156851779,0.5,2.370141004012757,17.711904999999998,0.2708209145741454,1.0
52,1626.0,4879175838.0,-8748.689959667787,726.3261199124795,-0.0016829618947747107,0.4,-2.991804473808413,-0.6445459999999997,1.2004156615756791,1.0
53,1655.0,6529482173.333333,35593.35974813068,1113.6992950487545,0.012789312219337065,0.3333333333333333,6.0153068835876455,-21.94363333333333,1.2751009031614309,1.0
54,1728.0,13417736443.333334,97587.56820018339,2294.044584689988,0.021674873673146338,-0.6666666666666666,-5.807291440535632,-47.6238,3.64211959042278,1.0
55,1777.0,8347215281.666667,68417.19057849125,460.2894469177088,0.003038756357677433,0.0,0.0,-16.15705,-1.6010248144793389,1.0
56,1788.0,26292199028.57143,226330.411293227,6321.705715154497,0.04777709237963214,0.5714285714285714,1.4084107967263721,-15.909542857142856,2.686666190894748,1.0
57,1800.0,19767815520.0,666555.8121473459,3571.78310962778,0.1251892187091653,1.0,2.2630291576574777e-15,15.920750000000002,1.9196112505631686,1.0
58,1869.0,8442904566.666667,-32612.107459223855,1181.960170361303,-0.007614410925913867,0.0,-8.99078999430564,-27.941099999999995,-0.28061288036775567,1.0
59,1870.0,10715038400.0,-13726.462812140744,979.0557862718472,-0.00027100537226183664,-0.3333333333333333,2.6951230642161264,-59.34963333333334,0.8829156821866606,1.0
60,1882.0,6206604400.0,-4114.2316483755185,636.2025285035081,0.002197565581381656,0.5,-0.20169864813304758,82.1774,0.37905230522512406,1.0
61,1891.0,17232570958.333332,15801.04253252086,2723.980725014964,0.0029207641420143154,0.08333333333333333,-1.319086632661416,-1.9513987499999992,1.9413986710617532,1.0
62,1903.0,4412786165.0,17290.141514600564,608.9912460552923,0.002774776762473819,0.0,0.0,58.56095000000001,-1.4070625862559936,1.0
63,1909.0,7995288138.571428,-6249.241193685281,862.4349641182872,0.0001911830623410439,0.0,1.2675980968107532,3.60924285714286,2.060281087880797,1.0
64,1916.0,5264845025.0,11708.342771189235,686.8130940296486,0.0037633537042488624,-0.25,-0.7619245796086659,52.06255,-0.8427282762174068,1.0
65,1939.0,3515875455.0,17368.776042086916,296.97026481247843,0.002097452364201817,0.0,0.0,34.457665000000006,-6.10504542740491,1.0
66,2017.0,22410740840.0,210464.63054535785,4974.199953016512,0.053682118760842765,-0.3333333333333333,1.8378373872632097,11.066533333333336,2.8318764772692293,1.0
67,2038.0,5094434800.0,-17241.95302174696,676.2248314571625,-0.0019251450347522357,-1.0,-1.4986398991035665e-15,-57.78404999999999,2.615928751652046,1.0
68,2103.0,5512991678.333333,9750.68869640258,587.9756452972904,0.001591180015593262,0.16666666666666666,-0.6935159633524349,26.01073333333333,-0.9125135264880135,1.0
69,2130.0,8628257987.5,11968.367268379985,1086.2108286740436,0.004275450126863709,0.25,0.4794202199326128,-61.935975,0.04633686084092485,1.0
70,2177.0,6027199770.0,-110000.2245289046,1282.3630020405585,-0.0327173923950768,0.0,0.0,-15.08129,-4.382245289045035,1.0
71,2211.0,11358428424.0,3382.4765440628216,1123.1337464847797,0.0009721648487544658,0.0,0.26606663609864734,-64.55722,-0.01179838314006318,1.0
72,2236.0,5716282870.0,-19058.216180411546,383.65298237800886,-0.0008607485322864459,0.0,0.0,18.95874,1.476133293956908,1.0
73,2338.0,10135059900.0,26594.743700631123,5215.473439059641,0.020099519871784353,0.125,-0.9388618589729714,15.723474125000005,1.879445166442053,1.0
74,2412.0,2923916927.5,-8254.730473116353,546.0680635877103,-0.0034892424771791677,0.0,0.0,12.14575,-0.43553821022941935,1.0
75,2541.0,16180201085.0,170137.1894554471,2219.3535520223268,0.02667397741500974,-0.5,-6.7941706016238035,16.280955000000002,3.222250229303257,1.0
76,2671.0,7447907130.0,20283.37100157752,918.145831044465,0.0024564549043414375,0.0,0.0,6.309688,-0.5702525977588557,1.0
77,2702.0,8789683200.0,43434.540969002046,819.8941152096187,0.002078894343836512,0.0,22.84304543481739,42.68025,3.269445142426393,1.0
78,2723.0,23821852333.33333,142132.7351708751,6040.277987675699,0.06070263731780382,0.6666666666666666,4.093109678655393,-22.351210000000002,4.205181204437519,1.0
79,2863.0,5668451780.0,-7557.577000679461,880.7590539208437,0.00039130473039676616,0.0,0.0,-73.03405,0.2839206482735478,1.0
80,2881.0,8610302907.5,42383.407981659126,2213.3885573696202,0.0070119893850828004,0.75,1.7512771415486676,10.802525000000005,-3.621530752824784,1.0
81,2902.0,4635222228.0,9986.539818814308,589.9475809410694,0.0024472863982669068,0.4,0.7674499674706512,44.89542,-0.5805471744776143,1.0
82,3054.0,11293852360.0,20374.129050707113,2264.395168998318,0.0055122425883966895,0.0,0.8544448937357577,9.522002,-0.8266688718557745,1.0
83,3127.0,9399584266.666666,37910.16381842492,3538.524075421395,0.02005996878944234,0.6666666666666666,4.210307287420607,-39.3352,-1.0514116746784654,1.0
84,3134.0,12377316350.0,-7426.069206619365,2472.3485689452555,0.02043722581942493,0.5,11.499936750347869,18.51165,-15.925284910932987,1.0
85,3185.0,10308455733.333334,60695.3697912138,3783.378586689956,0.022995705128730323,0.0,-5.411040881635144,52.49833333333334,-1.9802803539680467,1.0
86,3226.0,13967838733.333334,77581.36809255792,2748.1161337941826,0.022013401810923445,-0.6666666666666666,-5.8775493777441925,-76.7113,0.1648374593632008,1.0
87,3227.0,20018968550.0,350602.064802296,5203.8736497518075,0.10127813677486612,0.5,11.859863848763013,-7.726485,3.497738323964041,1.0
88,3233.0,7498143607.5,-30094.232714035144,586.051867160735,-0.0019634079729036525,0.25,1.868298111430373,45.07527500000001,-5.50318100378668,1.0
89,64.0,19100537040.0,-20851.52345841518,4899.559437484347,-0.017645108007955924,0.4,-0.259381526269058,46.96534000000001,-3.1101269875539064,0.0
90,78.0,9040829943.333334,19070.132868390803,1100.649603764963,0.0013711787902549598,-0.3333333333333333,-0.8366221449715501,-33.93923333333333,0.3169389074491368,0.0
91,98.0,6642232398.571428,5826.291101835681,1461.183990359442,-5.126861110938659e-05,0.2857142857142857,0.8644587175940648,2.343557142857144,-1.3300156248663468,0.0
92,106.0,10475870952.22222,19895.431452049863,1288.497092939838,0.003802948010842004,0.2222222222222222,0.8323289153505948,-21.837421111111112,0.6710297457880947,0.0
93,135.0,4836125282.0,-14971.5937137503,353.24768481408125,-0.0012939377877872965,-0.2,2.301987152250711,-37.236174,0.481864411689995,0.0
94,146.0,9495253248.333334,24943.182973460756,3447.893839967753,0.018925388003734087,0.3333333333333333,-2.571465540906208,6.260461666666667,0.3386543789153607,0.0
95,161.0,5697149798.0,15594.932563786491,527.5598189512637,0.0010770986001525948,-0.2,-2.691308260307501,50.40968,0.059581039053757175,0.0
96,166.0,7964539650.0,18237.931024231395,981.7742096637919,0.00549690136129655,0.2,6.360582587992532,-8.276810000000001,-0.15228346385106856,0.0
97,216.0,12140531000.0,31422.25315622541,3226.144225647396,0.01010417314560765,-0.4,-2.1771813954935437,37.4613,2.1089019735706915,0.0
98,354.0,6916942738.0,-6503.984885566748,1072.2140559788934,-0.0003570053106085838,0.0,0.92683850666989,-18.882150000000006,0.261347678752038,0.0
99,361.0,6945656666.0,7538.169514256623,1626.1769992124262,0.0023233772343818552,0.0,-1.6725136702708945,-4.314336,-0.7575405398111088,0.0
100,362.0,11336907340.0,26369.853210107096,1367.7037370650762,0.0005358250587761362,-0.2,7.996767995472204,-30.549190000000003,3.028245680686115,0.0
101,366.0,6273223975.714286,-6747.2783192798315,1171.065212136855,-0.002958644553181062,0.42857142857142855,2.3710755833972224,42.35111428571428,2.4545384673183057,0.0
102,413.0,6421863290.0,20190.950776361067,1055.7639067424243,-0.0020429514769723933,0.0,-6.107538421550914,43.2015075,-0.15797999249962924,0.0
103,414.0,14436622712.0,-2441.768589337539,3580.776368743552,-0.0008710605142851276,0.2,-0.11820137066095257,28.639628000000002,-0.6322309407152521,0.0
104,491.0,3444123521.6666665,4201.50750962158,627.9739152326251,0.0007832900503014058,0.3333333333333333,-2.69547721930337,-38.31868333333333,-0.8464935723279824,0.0
105,553.0,7318767177.5,27965.468999436816,674.3288687477028,0.0015542278889373034,0.125,1.7049342379318912,-63.89732500000001,-2.742615662169497,0.0
106,573.0,6211716490.0,6278.39471684793,916.355434216058,0.0003223221407673426,0.14285714285714285,2.3157150757656915,-12.010075714285714,0.3019806122892059,0.0
107,575.0,5051388366.0,4919.461684974365,389.76564253768464,0.0006232315032944654,0.2,-1.2443842369986036,35.162638,1.4369289869622566,0.0
108,592.0,4950925150.0,-4180.669282405823,763.9283899870668,0.0007269110588559766,0.2,3.9596159739131096,-5.949360000000002,3.318226532883773,0.0
109,622.0,3630679858.0,3577.972420912938,421.2028060456348,5.50385314542048e-05,-0.2,1.3917833284211247,31.259579999999996,-0.12816939255244628,0.0
110,743.0,20291629460.0,27644.473390892286,7100.514416105946,0.01479926083766405,0.8,0.8700450782341501,16.80132,0.6659026493827445,0.0
111,879.0,9112567998.0,49264.50010412899,1137.3535337873154,0.007461350213670313,-0.2,-3.183727169729172,20.276820000000004,-0.18039952758596264,0.0
112,894.0,7797107080.0,12867.431311012217,998.2282092967796,0.0037841111418352056,-0.16666666666666666,1.895371827718408,-9.6698,-0.2849788667958152,0.0
113,901.0,2547217407.5,1103.13515975794,216.61229745873985,0.00010325179784833264,0.0,0.0,-14.058175000000002,-5.3474428573845705,0.0
114,959.0,12905206271.428572,2310.348225282627,2782.0501128928368,-0.0009521278660802652,-0.2857142857142857,-0.6577654800049115,-15.933742857142859,-0.010403969260483715,0.0
115,978.0,14379234960.0,7457.847936724342,2711.650382796769,0.0012458105187025115,-0.2,-0.6959777515724859,67.35531999999999,-0.7141666900934679,0.0
116,983.0,6834431097.5,35465.09222853583,1149.4482799999635,0.006039737705555636,-0.25,-2.2672366478413446,-26.222045,4.9188958773021065,0.0
117,1025.0,10176907625.0,4684.290248581753,976.5187384365172,0.0020203039277158666,0.16666666666666666,-0.08687490665929287,0.7095666666666632,4.324537573306681,0.0
118,1026.0,8637204221.25,14053.229513888136,1226.1623874096736,0.0014469011688415974,0.25,-3.4716198007308066,-9.26970625,0.6030582871874139,0.0
119,1058.0,6529486915.0,-3048.5153229590464,540.433793353205,-0.00022186810972115855,-0.16666666666666666,-0.4330177759113175,-18.862250000000003,0.03788186337754305,0.0
120,1063.0,15833396733.333334,5632.4469110832,3896.550962497149,-0.00039982167470806754,0.16666666666666666,2.3880386388554307,-10.07266,-0.6624993996437049,0.0
121,1078.0,5118359640.0,16848.901610508205,372.3635461822538,0.0009578346037227494,-0.16666666666666666,1.7648748101839424,-15.435821666666667,1.6022664782508769,0.0
122,1092.0,4771540536.666667,-2004.1666054295936,835.8516246563083,-0.0005379294647968396,0.3333333333333333,3.005926559833378,-5.70925,0.7194880629074067,0.0
123,1157.0,10168362217.142857,-4713.22143674006,849.228332779144,-0.000623093306749813,0.0,-0.7570845547278422,21.31952857142857,-0.8879988339423771,0.0
124,1167.0,5883714307.5,7037.876198107166,511.6932737650634,0.0001839121193610002,0.0,0.0,-11.920272500000001,0.38619714321939824,0.0
125,1181.0,6314223510.0,48612.27619040463,548.5567929787965,0.004637412382271164,0.25,-7.15384981802725,1.9668100000000008,-2.06636478386899,0.0
126,1194.0,3282680575.0,3001.3325908456573,364.1067251966391,-0.0007770453937422443,0.0,0.0,-24.115875,2.1981975239306832,0.0
127,1225.0,10846596083.333334,-38140.641019767645,827.6661583810201,-0.0024188472384339024,0.16666666666666666,0.6169827190599909,-3.29923,-3.277483236629409,0.0
128,1227.0,10380217100.0,11734.604340225556,2498.596814007726,0.0060558107602490495,-0.16666666666666666,-0.4318330746543965,6.030599999999998,2.5684942856625823,0.0
129,1342.0,12377318231.666666,-22586.594241996427,1388.994920742054,0.0008226966762650062,0.16666666666666666,-0.8900977881499081,-38.9678,-1.010802813425705,0.0
130,1351.0,5587730852.5,-1516.0193447884146,556.2545730547007,7.314607457529072e-05,-0.125,0.10409703937576052,-9.4534575,1.4805323307816105,0.0
131,1357.0,9822136711.111109,26404.136850476098,2033.287970404724,0.006914830462775283,-0.1111111111111111,2.7933818178174166,14.337002333333334,-0.6970027997955889,0.0
132,1426.0,3577374441.428571,7062.552658879084,547.33403630547,0.0015226123532468955,0.14285714285714285,3.747768169095983,42.789028571428574,0.2308731739257218,0.0
133,1445.0,6662742422.857142,-699.1258368600467,1102.1604995497287,-0.000639411222572429,0.2857142857142857,0.11277673504499162,-24.105375714285717,0.8987142433356798,0.0
134,1458.0,3210928127.5,5159.472996475629,432.32752496537046,0.0002738881770319512,-0.25,1.1189576616350867,-66.552525,-1.1097860603463037,0.0
135,1494.0,5686392947.5,46129.37877828159,384.33254070507684,0.003311600339053044,0.0,0.0,7.937037499999999,1.4911867150818685,0.0
136,1505.0,3372370495.0,2810.2211907174137,509.522958526337,0.0013753268363710114,-0.25,2.7210428652038563,10.29615,2.613569681765721,0.0
137,1525.0,5699208997.142858,16600.220215992296,637.8337924424583,0.002105930135852105,0.0,-0.2385138598979642,-22.499308571428568,1.6169658256054575,0.0
138,1546.0,7785171700.0,1217.7860084686788,976.9483538999024,0.0020794266168441392,0.0,-3.599362678819889,-39.70586333333333,0.8672351757064425,0.0
139,1557.0,9668666812.5,-133780.60095490835,2659.796826500862,-0.04984895776531818,-0.75,6.966057708621695,-38.92714475,-2.3515496583703186,0.0
140,1575.0,9700941080.0,-23208.367306633685,892.2675921200423,-0.0011713377842508875,0.0,0.0,21.804780000000004,-8.183935791801554,0.0
141,1605.0,6182680448.333333,8703.516156312073,799.7067562222443,0.0020124592943974806,0.16666666666666666,-0.34615329160948544,-16.245499999999996,0.9389120075978762,0.0
142,1680.0,6426979332.857142,8777.93934292705,1082.2596461743092,0.0018069769980707442,0.0,-0.08258250050096662,-71.73508571428572,-0.1894141111315238,0.0
143,1684.0,4649566814.0,13918.933658530059,511.47977193153326,0.0003245619806229002,0.0,-3.0250653760214363,11.301244,-0.0850733883120772,0.0
144,1695.0,6845201940.0,-13861.906285791456,662.599518608029,-0.0011784637750104972,0.2,1.4210702006009406,58.72413999999999,-2.614117515054164,0.0
145,1705.0,11824823176.0,78272.91098885487,2310.333144001853,0.02004252890623333,0.6,1.1385599023521786,35.290222,0.7093184110093591,0.0
146,1709.0,18126493325.0,15756.524886102781,4318.537391995492,0.0019915739027126077,-0.5,0.7755527982257189,-44.78836125,-0.18312085926410104,0.0
147,1717.0,5022680587.5,11975.203755730125,607.985918778543,0.0009396003318148943,0.0,0.0,64.6885,0.16948997770476312,0.0
148,1734.0,3960741208.0,482.4411641507097,743.6664154609888,-9.20134286610036e-05,0.2,0.6505200229612006,-36.80042,1.5040490447319488,0.0
149,1739.0,5740201684.0,2828.9713430464917,455.96224945097487,0.0008212304023107924,0.0,0.0,17.13496,-0.0075287206903750375,0.0
150,1834.0,7605771785.714286,29767.657618091434,734.6320698356794,0.0031282817734919386,-0.42857142857142855,4.432738058180892,-5.7276488571428565,0.2752701183989821,0.0
151,1880.0,5381443036.666667,5243.7309624228665,1081.797761028032,0.0028132763335657045,0.16666666666666666,0.6469428521054781,0.006501666666665962,-0.5154085033087265,0.0
152,1912.0,8478756600.0,221.34261230310125,1278.7482677438534,0.0016221129662865768,0.3333333333333333,6.20064923443073,-5.676475000000001,-2.591084898278869,0.0
153,1945.0,10906394383.333334,89163.64218480051,2725.202993096601,0.01988307997349046,-0.5,5.1716493085953745,-9.673188333333334,1.5887298004037067,0.0
154,1983.0,6084625554.0,-850.3863761375025,1377.2357186601166,-0.003447967808842224,-0.4,0.24950819613542496,-25.121317999999995,-0.4787153091084698,0.0
155,2047.0,14422266307.5,-71438.06123597959,1760.055664296781,-0.004883217962519234,0.25,-3.3003724203432805,15.8084325,0.9329884931272204,0.0
156,2048.0,8341238147.5,17861.735054541725,1026.3055131141118,0.00308736671231421,-0.375,-0.2201326888466361,-28.40787125,1.4983072475043515,0.0
157,2052.0,14537072030.0,-62009.66930355336,1358.3298639120942,-0.0018508128419525171,0.4,-0.585099433942219,-22.285834,3.375005227178286,0.0
158,2176.0,6529482105.0,-2120.90141713632,900.8532826940939,0.0005990212781237086,0.0,0.0,-2.9516500000000008,-1.8482156925645632,0.0
159,2185.0,5658206625.714286,6277.743584160326,874.2541849055511,0.0009993558532373165,-0.42857142857142855,-1.0391015052750403,7.436692857142857,0.1647120656380666,0.0
160,2206.0,11828922887.142857,25977.305023036493,1214.4578738480734,0.002661168610619461,-0.14285714285714285,0.3308564094065286,26.184257142857145,3.1776260788959263,0.0
161,2222.0,8395057977.5,3694.897481573663,1192.013990231442,0.0023068591220301434,-0.25,-0.8778604090366261,10.4223,-2.729246640825727,0.0
162,2241.0,19026392185.0,54859.255504486435,2619.346503939413,0.0072360524750750815,0.5,2.591034674481286,-17.512066666666666,-1.7556020497996716,0.0
163,2404.0,8190051914.285714,27091.179415327617,1441.2286213647947,0.007086224368906645,0.14285714285714285,-2.4878311887776308,24.31127142857143,0.3180899521592231,0.0
164,2407.0,7433566756.0,-28925.49554538949,957.3044591647802,-0.003008742076069621,0.0,-5.9293367052053165,-1.5653959999999991,-1.1759478131692138,0.0
165,2416.0,5309685365.0,-4501.604648447124,765.0900803477142,0.0011178401950387462,0.16666666666666666,-1.6460092492110765,28.44763333333334,0.4507879700906198,0.0
166,2479.0,13790844626.0,7753.796572664854,3923.304777084389,0.009542910699809006,0.2,6.4449860311275815,-20.894546,-1.0021589718294353,0.0
167,2490.0,18844026237.5,11924.025688053338,2874.380007506217,0.0021665556502722142,0.625,-0.9719798407025816,42.18427500000001,-0.769771844332943,0.0
168,2571.0,3854142754.285714,4397.571164185506,659.0129120661603,0.0011743796355632387,-0.2857142857142857,-2.4474341761180267,-21.822378571428576,0.9159317530392912,0.0
169,2623.0,14135258720.0,5094.484079589974,3256.5128771205896,-0.00017787966212473594,-0.4,-1.6758066665615137,24.22324,1.839422366565025,0.0
170,2797.0,10834650915.714285,-11870.922779065559,2119.3310225293176,-0.005809118712396567,0.0,-5.199864299750388,-27.14172428571429,-0.16513573890491146,0.0
171,2813.0,11480410557.142857,-1806.5739390186031,3097.504972526001,0.0004175271785431868,0.0,-5.281879206601342,16.80672285714286,-2.39802532237269,0.0
172,2894.0,3702433340.0,2863.9350005275483,665.9094273463343,0.0005427510853034992,-0.8,-1.465989489505935,-2.759532,1.0148766003198166,0.0
173,2946.0,5151836574.0,7902.0376050615405,753.438869015841,0.0016064108281946324,0.0,-3.0067311517821467,23.174200000000006,0.4664138590038704,0.0
174,3015.0,12556693000.0,-34894.749638938236,3291.719400366098,-0.004999508206474031,0.25,-4.242732359467219,-13.785145000000002,0.29371809992708714,0.0
175,3018.0,9485685340.0,1086.5929477732493,2016.1308735325395,0.003017130153140666,-0.2,-0.7756935993161298,-24.3112,-0.23478406533341,0.0
176,3023.0,7691880240.0,-2293.9225349911244,884.9061707072967,-0.00036597089922430984,0.4,0.38489373493566426,-5.9140700000000015,-0.7877358578369094,0.0
177,3072.0,10667220666.666666,13213.8315302001,3649.601764985633,0.004366969033300259,0.3333333333333333,0.8935217565203205,20.2864,5.699521591994162,0.0
178,3076.0,9638762796.666666,56704.79333566652,1693.0385964156021,0.012166978286769905,0.0,2.2777084395341087,-31.404399999999995,1.2068669580537696,0.0
179,3083.0,13704726876.666666,32078.05149230032,2502.9135987236155,0.005305302970899325,0.6666666666666666,2.491686177235125,-30.16036666666667,1.168423764798023,0.0
180,3097.0,13597120375.0,51867.47771361235,2905.508622877585,0.010040008783296537,0.25,4.237856401306371,35.63647500000001,4.001693504019529,0.0
181,3119.0,17985985533.333332,5232.615636152392,3254.6105069438104,0.009851897751512628,0.0,0.0,-25.0785,0.934665689281614,0.0
182,3150.0,9919800962.5,2876.297427827948,2533.72458615418,-0.0014939198909339835,0.0,-1.0678778947079852,3.7148549999999982,-1.8450083629663452,0.0
183,3152.0,11250813596.0,7546.603413304918,954.2144352960553,-0.0001514074063447478,0.0,-4.206989417138821,-5.8455119999999985,-0.4247856787104141,0.0
